X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key,Incident_Rate,People_Tested,People_Hospitalized,UID,ISO3
-80.70636931,37.31234791,2994,Virginia,US,2021/11/29 17:23:09+00,37.31234791,-80.70636931,2400,,33,,Giles,51071,"Giles, Virginia, US",14354.0669856459,,,84051071,USA
-76.53524337,37.4080904200001,2995,Virginia,US,2021/11/29 17:23:09+00,37.40809042,-76.53524337,4014,,80,,Gloucester,51073,"Gloucester, Virginia, US",10747.5634572132,,,84051073,USA
-77.9038151399999,37.7171480600001,2996,Virginia,US,2021/11/29 17:23:09+00,37.71714806,-77.90381514,2172,,31,,Goochland,51075,"Goochland, Virginia, US",9144.10811265945,,,84051075,USA
-81.2321588899999,36.65677234,2997,Virginia,US,2021/11/29 17:23:09+00,36.65677234,-81.23215889,2286,,52,,Grayson,51077,"Grayson, Virginia, US",14700.9646302251,,,84051077,USA
-78.46525378,38.2954589400001,2998,Virginia,US,2021/11/29 17:23:09+00,38.29545894,-78.46525378,2334,,45,,Greene,51079,"Greene, Virginia, US",11776.5780311822,,,84051079,USA
-77.56351439,36.6787890100001,2999,Virginia,US,2021/11/29 17:23:09+00,36.67878901,-77.56351439,1963,,26,,Greensville,51081,"Greensville, Virginia, US",17316.5137614679,,,84051081,USA
-78.93512622,36.76654925,3000,Virginia,US,2021/11/29 17:23:09+00,36.76654925,-78.93512622,4117,,113,,Halifax,51083,"Halifax, Virginia, US",12140.6033440477,,,84051083,USA
-76.3587912099999,37.0351378600001,3001,Virginia,US,2021/11/29 17:23:09+00,37.03513786,-76.35879121,15485,,248,,Hampton,51650,"Hampton, Virginia, US",11512.1552300944,,,84051650,USA
-77.4946467299999,37.7583355,3002,Virginia,US,2021/11/29 17:23:09+00,37.7583355,-77.49464673,12427,,201,,Hanover,51085,"Hanover, Virginia, US",11531.4663251861,,,84051085,USA
-78.87536254,38.43542574,3003,Virginia,US,2021/11/29 17:23:09+00,38.43542574,-78.87536254,8469,,114,,Harrisonburg,51660,"Harrisonburg, Virginia, US",15974.4228157537,,,84051660,USA
-77.39326555,37.5346057200001,3004,Virginia,US,2021/11/29 17:23:09+00,37.53460572,-77.39326555,35843,,734,,Henrico,51087,"Henrico, Virginia, US",10834.6583317715,,,84051087,USA
-79.8763402599999,36.68542395,3005,Virginia,US,2021/11/29 17:23:09+00,36.68542395,-79.87634026,7025,,173,,Henry,51089,"Henry, Virginia, US",13895.207389679,,,84051089,USA
-79.5612459399999,38.3579946500001,3006,Virginia,US,2021/11/29 17:23:09+00,38.35799465,-79.56124594,192,,4,,Highland,51091,"Highland, Virginia, US",8767.12328767123,,,84051091,USA
-77.2975468399999,37.29186313,3007,Virginia,US,2021/11/29 17:23:09+00,37.29186313,-77.29754684,3729,,89,,Hopewell,51670,"Hopewell, Virginia, US",16551.9996449021,,,84051670,USA
-76.70842863,36.9057934800001,3008,Virginia,US,2021/11/29 17:23:09+00,36.90579348,-76.70842863,4613,,92,,Isle of Wight,51093,"Isle of Wight, Virginia, US",12430.946670619,,,84051093,USA
-76.76950618,37.31156958,3009,Virginia,US,2021/11/29 17:23:09+00,37.31156958,-76.76950618,7409,,97,,James City,51095,"James City, Virginia, US",9682.05637520745,,,84051095,USA
-77.15852768,38.26818502,3010,Virginia,US,2021/11/29 17:23:09+00,38.26818502,-77.15852768,2847,,24,,King George,51099,"King George, Virginia, US",10608.8835892085,,,84051099,USA
-77.09384941,37.7096531600001,3011,Virginia,US,2021/11/29 17:23:09+00,37.70965316,-77.09384941,2103,,25,,King William,51101,"King William, Virginia, US",12263.8208537439,,,84051101,USA
-76.88689628,37.71044922,3012,Virginia,US,2021/11/29 17:23:09+00,37.71044922,-76.88689628,667,,8,,King and Queen,51097,"King and Queen, Virginia, US",9508.89679715303,,,84051097,USA
-76.46400482,37.7188965300001,3013,Virginia,US,2021/11/29 17:23:09+00,37.71889653,-76.46400482,1085,,23,,Lancaster,51103,"Lancaster, Virginia, US",10232.9529378478,,,84051103,USA
-83.12606515,36.70586667,3014,Virginia,US,2021/11/29 17:23:09+00,36.70586667,-83.12606515,3901,,62,,Lee,51105,"Lee, Virginia, US",16654.5702941553,,,84051105,USA
-79.44262866,37.78258621,3015,Virginia,US,2021/11/29 17:23:09+00,37.78258621,-79.44262866,1627,,37,,Lexington,51678,"Lexington, Virginia, US",21850.6580714478,,,84051678,USA
-77.63481877,39.08990083,3016,Virginia,US,2021/11/29 17:23:09+00,39.08990083,-77.63481877,35847,,303,,Loudoun,51107,"Loudoun, Virginia, US",8668.36904951903,,,84051107,USA
-77.96274807,37.97850256,3017,Virginia,US,2021/11/29 17:23:09+00,37.97850256,-77.96274807,3524,,53,,Louisa,51109,"Louisa, Virginia, US",9374.58434199676,,,84051109,USA
-78.24133319,36.9461852800001,3018,Virginia,US,2021/11/29 17:23:09+00,36.94618528,-78.24133319,1201,,22,,Lunenburg,51111,"Lunenburg, Virginia, US",9847.49098064939,,,84051111,USA
-79.19888138,37.4002139900001,3019,Virginia,US,2021/11/29 17:23:09+00,37.40021399,-79.19888138,12001,,195,,Lynchburg,51680,"Lynchburg, Virginia, US",14605.4425080323,,,84051680,USA
-78.2822033099999,38.41531222,3020,Virginia,US,2021/11/29 17:23:09+00,38.41531222,-78.28220331,1096,,23,,Madison,51113,"Madison, Virginia, US",8264.83673931076,,,84051113,USA
-77.48509905,38.7464321000001,3021,Virginia,US,2021/11/29 17:23:09+00,38.7464321,-77.48509905,5271,,54,,Manassas,51683,"Manassas, Virginia, US",12829.4998174516,,,84051683,USA
-77.44399307,38.7705853100001,3022,Virginia,US,2021/11/29 17:23:09+00,38.77058531,-77.44399307,1285,,14,,Manassas Park,51685,"Manassas Park, Virginia, US",7352.09978258382,,,84051685,USA
-79.86352771,36.6821209400001,3023,Virginia,US,2021/11/29 17:23:09+00,36.68212094,-79.86352771,2216,,91,,Martinsville,51690,"Martinsville, Virginia, US",17651.7444639159,,,84051690,USA
-76.3409889599999,37.44164146,3024,Virginia,US,2021/11/29 17:23:09+00,37.44164146,-76.34098896,915,,24,,Mathews,51115,"Mathews, Virginia, US",10357.7088521621,,,84051115,USA
-78.3613105599999,36.6788200500001,3025,Virginia,US,2021/11/29 17:23:09+00,36.67882005,-78.36131056,3575,,89,,Mecklenburg,51117,"Mecklenburg, Virginia, US",11687.9720142544,,,84051117,USA
-76.5506461699999,37.6319199800001,3026,Virginia,US,2021/11/29 17:23:09+00,37.63191998,-76.55064617,986,,33,,Middlesex,51119,"Middlesex, Virginia, US",9317.70931770932,,,84051119,USA
-80.3786869099999,37.17746986,3027,Virginia,US,2021/11/29 17:23:09+00,37.17746986,-80.37868691,12139,,114,,Montgomery,51121,"Montgomery, Virginia, US",12319.4803876795,,,84051121,USA
-78.88498513,37.7879044700001,3028,Virginia,US,2021/11/29 17:23:09+00,37.78790447,-78.88498513,1449,,20,,Nelson,51125,"Nelson, Virginia, US",9705.2913596785,,,84051125,USA
-76.9982863399999,37.5069440600001,3029,Virginia,US,2021/11/29 17:23:09+00,37.50694406,-76.99828634,2591,,26,,New Kent,51127,"New Kent, Virginia, US",11220.8219652679,,,84051127,USA
-76.51754109,37.08166899,3030,Virginia,US,2021/11/29 17:23:09+00,37.08166899,-76.51754109,21180,,305,,Newport News,51700,"Newport News, Virginia, US",11817.547775143,,,84051700,USA
-76.2642087199999,36.89934014,3031,Virginia,US,2021/11/29 17:23:09+00,36.89934014,-76.26420872,25109,,358,,Norfolk,51710,"Norfolk, Virginia, US",10343.9042275338,,,84051710,USA
-75.8775159099999,37.3406293300001,3032,Virginia,US,2021/11/29 17:23:09+00,37.34062933,-75.87751591,1180,,46,,Northampton,51131,"Northampton, Virginia, US",10076.8573868488,,,84051131,USA
-76.4194973199999,37.8920208800001,3033,Virginia,US,2021/11/29 17:23:09+00,37.89202088,-76.41949732,1248,,37,,Northumberland,51133,"Northumberland, Virginia, US",10318.3133526251,,,84051133,USA
-82.62750411,36.9335707600001,3034,Virginia,US,2021/11/29 17:23:09+00,36.93357076,-82.62750411,653,,17,,Norton,51720,"Norton, Virginia, US",16402.9138407435,,,84051720,USA
-78.0506592199999,37.1435975000001,3035,Virginia,US,2021/11/29 17:23:09+00,37.1435975,-78.05065922,2662,,70,,Nottoway,51135,"Nottoway, Virginia, US",17476.3655462185,,,84051135,USA
-78.0156039999999,38.2453021900001,3036,Virginia,US,2021/11/29 17:23:09+00,38.24530219,-78.015604,4009,,62,,Orange,51137,"Orange, Virginia, US",10820.2207767672,,,84051137,USA
-78.48797204,38.6180745200001,3037,Virginia,US,2021/11/29 17:23:09+00,38.61807452,-78.48797204,3596,,88,,Page,51139,"Page, Virginia, US",15044.7661283575,,,84051139,USA
-80.2865648,36.6801638000001,3038,Virginia,US,2021/11/29 17:23:09+00,36.6801638,-80.2865648,2277,,59,,Patrick,51141,"Patrick, Virginia, US",12931.6219900045,,,84051141,USA
-77.39368102,37.2053039900001,3039,Virginia,US,2021/11/29 17:23:09+00,37.20530399,-77.39368102,5122,,104,,Petersburg,51730,"Petersburg, Virginia, US",16340.2028967013,,,84051730,USA
-79.3973126399999,36.8198034100001,3040,Virginia,US,2021/11/29 17:23:09+00,36.81980341,-79.39731264,8465,,130,,Pittsylvania,51143,"Pittsylvania, Virginia, US",14025.5823971899,,,84051143,USA
-76.35798148,37.14259351,3041,Virginia,US,2021/11/29 17:23:09+00,37.14259351,-76.35798148,1370,,22,,Poquoson,51735,"Poquoson, Virginia, US",11164.5342677858,,,84051735,USA
-76.3597162899999,36.85914825,3042,Virginia,US,2021/11/29 17:23:09+00,36.85914825,-76.35971629,13020,,250,,Portsmouth,51740,"Portsmouth, Virginia, US",13792.6650988368,,,84051740,USA
-77.9126788199999,37.5501603800001,3043,Virginia,US,2021/11/29 17:23:09+00,37.55016038,-77.91267882,2947,,28,,Powhatan,51145,"Powhatan, Virginia, US",9938.62134088763,,,84051145,USA
-78.43597949,37.22554789,3044,Virginia,US,2021/11/29 17:23:09+00,37.22554789,-78.43597949,3003,,52,,Prince Edward,51147,"Prince Edward, Virginia, US",13169.897377423,,,84051147,USA
-77.2292218699999,37.18497668,3045,Virginia,US,2021/11/29 17:23:09+00,37.18497668,-77.22922187,5281,,51,,Prince George,51149,"Prince George, Virginia, US",13769.4574088077,,,84051149,USA
-77.48713689,38.7091622400001,3046,Virginia,US,2021/11/29 17:23:09+00,38.70916224,-77.48713689,57023,,583,,Prince William,51153,"Prince William, Virginia, US",12123.9116799728,,,84051153,USA
-80.7122973799999,37.0647496300001,3047,Virginia,US,2021/11/29 17:23:09+00,37.06474963,-80.71229738,4395,,94,,Pulaski,51155,"Pulaski, Virginia, US",12916.2135950863,,,84051155,USA
-80.5602732,37.1222289900001,3048,Virginia,US,2021/11/29 17:23:09+00,37.12222899,-80.5602732,3049,,36,,Radford,51750,"Radford, Virginia, US",16707.7648090306,,,84051750,USA
-78.15826963,38.68295619,3049,Virginia,US,2021/11/29 17:23:09+00,38.68295619,-78.15826963,634,,5,,Rappahannock,51157,"Rappahannock, Virginia, US",8602.44233378562,,,84051157,USA
-76.72920628,37.937575,3050,Virginia,US,2021/11/29 17:23:09+00,37.937575,-76.72920628,1705,,16,,Richmond,51159,"Richmond, Virginia, US",18896.1542724149,,,84051159,USA
-77.4796692099999,37.5325577300001,3051,Virginia,US,2021/11/29 17:23:09+00,37.53255773,-77.47966921,25016,,371,,Richmond City,51760,"Richmond City, Virginia, US",10855.9426478502,,,84051760,USA
-80.06396753,37.26865804,3052,Virginia,US,2021/11/29 17:23:09+00,37.26865804,-80.06396753,12615,,183,,Roanoke,51161,"Roanoke, Virginia, US",13393.7103178816,,,84051161,USA
-79.96189766,37.27791025,3053,Virginia,US,2021/11/29 17:23:09+00,37.27791025,-79.96189766,12827,,257,,Roanoke City,51770,"Roanoke City, Virginia, US",12937.8776111274,,,84051770,USA
-79.44605905,37.8120431400001,3054,Virginia,US,2021/11/29 17:23:09+00,37.81204314,-79.44605905,2279,,66,,Rockbridge,51163,"Rockbridge, Virginia, US",10096.132547734,,,84051163,USA
-78.8726032499999,38.5100613700001,3055,Virginia,US,2021/11/29 17:23:09+00,38.51006137,-78.87260325,9776,,169,,Rockingham,51165,"Rockingham, Virginia, US",11929.5162786157,,,84051165,USA
-82.1009548599999,36.9302832000001,3056,Virginia,US,2021/11/29 17:23:09+00,36.9302832,-82.10095486,4113,,68,,Russell,51167,"Russell, Virginia, US",15470.548408937,,,84051167,USA
-80.06219455,37.2836193000001,3057,Virginia,US,2021/11/29 17:23:09+00,37.2836193,-80.06219455,3743,,69,,Salem,51775,"Salem, Virginia, US",14793.8816647563,,,84051775,USA
-82.60171704,36.7146645600001,3058,Virginia,US,2021/11/29 17:23:09+00,36.71466456,-82.60171704,3410,,84,,Scott,51169,"Scott, Virginia, US",15811.9261800983,,,84051169,USA
-78.56813762,38.8590513500001,3059,Virginia,US,2021/11/29 17:23:09+00,38.85905135,-78.56813762,6877,,177,,Shenandoah,51171,"Shenandoah, Virginia, US",15767.1496698459,,,84051171,USA
-81.5334494799999,36.8445563600001,3060,Virginia,US,2021/11/29 17:23:09+00,36.84455636,-81.53344948,5162,,123,,Smyth,51173,"Smyth, Virginia, US",17147.2229604039,,,84051173,USA
-77.10642712,36.7223112500001,3061,Virginia,US,2021/11/29 17:23:09+00,36.72231125,-77.10642712,2437,,68,,Southampton,51175,"Southampton, Virginia, US",13822.2449095343,,,84051175,USA
-77.655399,38.18574462,3062,Virginia,US,2021/11/29 17:23:09+00,38.18574462,-77.655399,16130,,162,,Spotsylvania,51177,"Spotsylvania, Virginia, US",11841.5739823074,,,84051177,USA
-77.4591705299999,38.41758738,3063,Virginia,US,2021/11/29 17:23:09+00,38.41758738,-77.45917053,16932,,111,,Stafford,51179,"Stafford, Virginia, US",11075.2083306079,,,84051179,USA
-79.05979937,38.1596554400001,3064,Virginia,US,2021/11/29 17:23:09+00,38.15965544,-79.05979937,3541,,83,,Staunton,51790,"Staunton, Virginia, US",14202.6311567464,,,84051790,USA
-76.63603554,36.7015539400001,3065,Virginia,US,2021/11/29 17:23:09+00,36.70155394,-76.63603554,11243,,249,,Suffolk,51800,"Suffolk, Virginia, US",12206.3230121162,,,84051800,USA
-76.88450012,37.1178189300001,3066,Virginia,US,2021/11/29 17:23:09+00,37.11781893,-76.88450012,632,,11,,Surry,51181,"Surry, Virginia, US",9841.17097477421,,,84051181,USA
-77.2579118199999,36.9243291400001,3067,Virginia,US,2021/11/29 17:23:09+00,36.92432914,-77.25791182,1571,,29,,Sussex,51183,"Sussex, Virginia, US",14078.3224303253,,,84051183,USA
-81.5668556799999,37.1219112300001,3068,Virginia,US,2021/11/29 17:23:09+00,37.12191123,-81.56685568,6078,,119,,Tazewell,51185,"Tazewell, Virginia, US",14972.2872274911,,,84051185,USA
-76.04566934,36.7328573400001,3070,Virginia,US,2021/11/29 17:23:09+00,36.73285734,-76.04566934,51389,,572,,Virginia Beach,51810,"Virginia Beach, Virginia, US",11420.437625285,,,84051810,USA
-78.2028043299999,38.9084774500001,3071,Virginia,US,2021/11/29 17:23:09+00,38.90847745,-78.20280433,5395,,94,,Warren,51187,"Warren, Virginia, US",13432.4270490987,,,84051187,USA
-81.95666289,36.72341572,3072,Virginia,US,2021/11/29 17:23:09+00,36.72341572,-81.95666289,8074,,158,,Washington,51191,"Washington, Virginia, US",15024.1905470785,,,84051191,USA
-78.90293905,38.06451466,3073,Virginia,US,2021/11/29 17:23:09+00,38.06451466,-78.90293905,3771,,50,,Waynesboro,51820,"Waynesboro, Virginia, US",16663.7207247017,,,84051820,USA
-76.8021324699999,38.11021557,3074,Virginia,US,2021/11/29 17:23:09+00,38.11021557,-76.80213247,1984,,38,,Westmoreland,51193,"Westmoreland, Virginia, US",11013.0446849847,,,84051193,USA
-76.70905141,37.28131268,3075,Virginia,US,2021/11/29 17:23:09+00,37.28131268,-76.70905141,1209,,13,,Williamsburg,51830,"Williamsburg, Virginia, US",8084.79336632339,,,84051830,USA
-78.1732505799999,39.17054517,3076,Virginia,US,2021/11/29 17:23:09+00,39.17054517,-78.17325058,3799,,57,,Winchester,51840,"Winchester, Virginia, US",13530.1659662369,,,84051840,USA
-82.62410519,36.9746148,3077,Virginia,US,2021/11/29 17:23:09+00,36.9746148,-82.62410519,5867,,130,,Wise,51195,"Wise, Virginia, US",15694.2995479229,,,84051195,USA
-81.07834059,36.91582035,3078,Virginia,US,2021/11/29 17:23:09+00,36.91582035,-81.07834059,4785,,111,,Wythe,51197,"Wythe, Virginia, US",16681.7738111839,,,84051197,USA
-76.5441281499999,37.2437478900001,3079,Virginia,US,2021/11/29 17:23:09+00,37.24374789,-76.54412815,5700,,83,,York,51199,"York, Virginia, US",8347.97891036907,,,84051199,USA
-118.5601734,46.9829975700001,3080,Washington,US,2021/11/29 17:23:09+00,46.98299757,-118.5601734,3341,,34,,Adams,53001,"Adams, Washington, US",16719.2113296302,,,84053001,USA
-117.2022851,46.1889441500001,3081,Washington,US,2021/11/29 17:23:09+00,46.18894415,-117.2022851,2993,,50,,Asotin,53003,"Asotin, Washington, US",13253.9190505713,,,84053003,USA
-119.5120834,46.2394699500001,3082,Washington,US,2021/11/29 17:23:09+00,46.23946995,-119.5120834,32149,,383,,Benton,53005,"Benton, Washington, US",15729.2431136553,,,84053005,USA
-120.6173956,47.87046092,3083,Washington,US,2021/11/29 17:23:09+00,47.87046092,-120.6173956,12063,,116,,Chelan,53007,"Chelan, Washington, US",15625.6476683938,,,84053007,USA
-123.9226319,48.0475464200001,3084,Washington,US,2021/11/29 17:23:09+00,48.04754642,-123.9226319,5208,,69,,Clallam,53009,"Clallam, Washington, US",6734.68596035225,,,84053009,USA
-122.4829204,45.77568046,3085,Washington,US,2021/11/29 17:23:09+00,45.77568046,-122.4829204,44642,,536,,Clark,53011,"Clark, Washington, US",9143.43531165961,,,84053011,USA
-117.9051983,46.2944288100001,3086,Washington,US,2021/11/29 17:23:09+00,46.29442881,-117.9051983,384,,9,,Columbia,53013,"Columbia, Washington, US",9636.13550815558,,,84053013,USA
-122.6782231,46.19074721,3087,Washington,US,2021/11/29 17:23:09+00,46.19074721,-122.6782231,14229,,256,,Cowlitz,53015,"Cowlitz, Washington, US",12866.0945991157,,,84053015,USA
-119.692937,47.7361335000001,3088,Washington,US,2021/11/29 17:23:09+00,47.7361335,-119.692937,6551,,44,,Douglas,53017,"Douglas, Washington, US",15084.3906145663,,,84053017,USA
-118.5154041,48.4711431000001,3089,Washington,US,2021/11/29 17:23:09+00,48.4711431,-118.5154041,869,,17,,Ferry,53019,"Ferry, Washington, US",11393.732791399,,,84053019,USA
-118.9018212,46.5335142500001,3090,Washington,US,2021/11/29 17:23:09+00,46.53351425,-118.9018212,20624,,182,,Franklin,53021,"Franklin, Washington, US",21658.8603473987,,,84053021,USA
-117.5454032,46.43197502,3091,Washington,US,2021/11/29 17:23:09+00,46.43197502,-117.5454032,257,,7,,Garfield,53023,"Garfield, Washington, US",11550.5617977528,,,84053023,USA
-119.4500749,47.2075373700001,3092,Washington,US,2021/11/29 17:23:09+00,47.20753737,-119.4500749,16872,,167,,Grant,53025,"Grant, Washington, US",17263.3603798103,,,84053025,USA
-123.7820567,47.14003705,3093,Washington,US,2021/11/29 17:23:09+00,47.14003705,-123.7820567,9293,,145,,Grays Harbor,53027,"Grays Harbor, Washington, US",12380.597114347,,,84053027,USA
-122.5216407,48.14713305,3094,Washington,US,2021/11/29 17:23:09+00,48.14713305,-122.5216407,4398,,50,,Island,53029,"Island, Washington, US",5165.54891297965,,,84053029,USA
-123.5609704,47.7500307700001,3095,Washington,US,2021/11/29 17:23:09+00,47.75003077,-123.5609704,1217,,18,,Jefferson,53031,"Jefferson, Washington, US",3777.03981875175,,,84053031,USA
-121.8346131,47.49137892,3096,Washington,US,2021/11/29 17:23:09+00,47.49137892,-121.8346131,171847,,2056,,King,53033,"King, Washington, US",7628.21258337469,,,84053033,USA
-122.6436061,47.63479026,3097,Washington,US,2021/11/29 17:23:09+00,47.63479026,-122.6436061,18010,,247,,Kitsap,53035,"Kitsap, Washington, US",6634.17724782943,,,84053035,USA
-120.679439,47.12521214,3098,Washington,US,2021/11/29 17:23:09+00,47.12521214,-120.679439,5200,,55,,Kittitas,53037,"Kittitas, Washington, US",10848.0233649734,,,84053037,USA
-120.7913598,45.87325839,3099,Washington,US,2021/11/29 17:23:09+00,45.87325839,-120.7913598,2250,,30,,Klickitat,53039,"Klickitat, Washington, US",10033.4448160535,,,84053039,USA
-122.3925769,46.57756476,3100,Washington,US,2021/11/29 17:23:09+00,46.57756476,-122.3925769,10819,,171,,Lewis,53041,"Lewis, Washington, US",13405.2808306591,,,84053041,USA
-118.4194388,47.5770524100001,3101,Washington,US,2021/11/29 17:23:09+00,47.57705241,-118.4194388,1489,,25,,Lincoln,53043,"Lincoln, Washington, US",13611.8475180547,,,84053043,USA
-123.1863685,47.3500758600001,3102,Washington,US,2021/11/29 17:23:09+00,47.35007586,-123.1863685,6365,,80,,Mason,53045,"Mason, Washington, US",9533.0098250659,,,84053045,USA
-119.7387224,48.5485501900001,3103,Washington,US,2021/11/29 17:23:09+00,48.54855019,-119.7387224,5581,,93,,Okanogan,53047,"Okanogan, Washington, US",13211.6563691026,,,84053047,USA
-123.7285716,46.5541836900001,3104,Washington,US,2021/11/29 17:23:09+00,46.55418369,-123.7285716,1884,,34,,Pacific,53049,"Pacific, Washington, US",8384.13955765208,,,84053049,USA
-117.2741804,48.53234021,3105,Washington,US,2021/11/29 17:23:09+00,48.53234021,-117.2741804,1647,,24,,Pend Oreille,53051,"Pend Oreille, Washington, US",12000.874380647,,,84053051,USA
-122.1405958,47.03892768,3106,Washington,US,2021/11/29 17:23:09+00,47.03892768,-122.1405958,98033,,955,,Pierce,53053,"Pierce, Washington, US",10832.6150854163,,,84053053,USA
-122.96745,48.60182783,3107,Washington,US,2021/11/29 17:23:09+00,48.60182783,-122.96745,414,,0,,San Juan,53055,"San Juan, Washington, US",2354.68092367194,,,84053055,USA
-121.766131,48.48171488,3108,Washington,US,2021/11/29 17:23:09+00,48.48171488,-121.766131,12674,,127,,Skagit,53057,"Skagit, Washington, US",9809.21790952363,,,84053057,USA
-121.9164403,46.02408726,3109,Washington,US,2021/11/29 17:23:09+00,46.02408726,-121.9164403,838,,7,,Skamania,53059,"Skamania, Washington, US",6935.36373417198,,,84053059,USA
-121.7170703,48.0461598300001,3110,Washington,US,2021/11/29 17:23:09+00,48.04615983,-121.7170703,71257,,789,,Snohomish,53061,"Snohomish, Washington, US",8667.85957135715,,,84053061,USA
-117.4046494,47.6211314600001,3111,Washington,US,2021/11/29 17:23:09+00,47.62113146,-117.4046494,76762,,1068,,Spokane,53063,"Spokane, Washington, US",14682.9176852245,,,84053063,USA
-117.8542701,48.4003547500001,3112,Washington,US,2021/11/29 17:23:09+00,48.40035475,-117.8542701,5321,,103,,Stevens,53065,"Stevens, Washington, US",11637.4691074514,,,84053065,USA
-122.8290656,46.9291895000001,3113,Washington,US,2021/11/29 17:23:09+00,46.9291895,-122.8290656,22568,,255,,Thurston,53067,"Thurston, Washington, US",7767.71209075639,,,84053067,USA
,,3114,Washington,US,2021/11/29 17:23:09+00,,,1538,,4,,Unassigned,90053,"Unassigned, Washington, US",,,,84090053,USA
-123.4250831,46.2918004000001,3115,Washington,US,2021/11/29 17:23:09+00,46.2918004,-123.4250831,301,,5,,Wahkiakum,53069,"Wahkiakum, Washington, US",6706.77361853833,,,84053069,USA
-118.4775539,46.23040051,3116,Washington,US,2021/11/29 17:23:09+00,46.23040051,-118.4775539,9209,,113,,Walla Walla,53071,"Walla Walla, Washington, US",15156.3528637261,,,84053071,USA
-121.7490018,48.8222797600001,3117,Washington,US,2021/11/29 17:23:09+00,48.82227976,-121.7490018,18028,,174,,Whatcom,53073,"Whatcom, Washington, US",7864.00694447474,,,84053073,USA
-117.5241763,46.90022523,3118,Washington,US,2021/11/29 17:23:09+00,46.90022523,-117.5241763,5986,,82,,Whitman,53075,"Whitman, Washington, US",11947.1499281494,,,84053075,USA
-120.7380126,46.45738486,3119,Washington,US,2021/11/29 17:23:09+00,46.45738486,-120.7380126,45040,,628,,Yakima,53077,"Yakima, Washington, US",17953.3070517752,,,84053077,USA
-80.00350858,39.1307219,3120,West Virginia,US,2021/11/29 17:23:09+00,39.1307219,-80.00350858,2962,,52,,Barbour,54001,"Barbour, West Virginia, US",18015.9357703303,,,84054001,USA
-78.02414609,39.46704621,3121,West Virginia,US,2021/11/29 17:23:09+00,39.46704621,-78.02414609,20218,,195,,Berkeley,54003,"Berkeley, West Virginia, US",16965.5369175387,,,84054003,USA
-81.69888019,38.0197419100001,3122,West Virginia,US,2021/11/29 17:23:09+00,38.01974191,-81.69888019,3958,,60,,Boone,54005,"Boone, West Virginia, US",18446.1947150114,,,84054005,USA
-80.72011184,38.7003615900001,3123,West Virginia,US,2021/11/29 17:23:09+00,38.70036159,-80.72011184,2387,,23,,Braxton,54007,"Braxton, West Virginia, US",17102.5291968188,,,84054007,USA
-80.57915332,40.2736726300001,3124,West Virginia,US,2021/11/29 17:23:09+00,40.27367263,-80.57915332,3342,,78,,Brooke,54009,"Brooke, West Virginia, US",15233.1464515247,,,84054009,USA
-82.2385591199999,38.42424062,3125,West Virginia,US,2021/11/29 17:23:09+00,38.42424062,-82.23855912,15981,,283,,Cabell,54011,"Cabell, West Virginia, US",17381.0430148458,,,84054011,USA
-81.1193487199999,38.84315422,3126,West Virginia,US,2021/11/29 17:23:09+00,38.84315422,-81.11934872,1070,,6,,Calhoun,54013,"Calhoun, West Virginia, US",15051.3433675622,,,84054013,USA
-81.07652217,38.4623109200001,3127,West Virginia,US,2021/11/29 17:23:09+00,38.46231092,-81.07652217,1386,,21,,Clay,54015,"Clay, West Virginia, US",16290.5500705219,,,84054015,USA
-80.70671527,39.2705715700001,3128,West Virginia,US,2021/11/29 17:23:09+00,39.27057157,-80.70671527,1436,,11,,Doddridge,54017,"Doddridge, West Virginia, US",16998.1060606061,,,84054017,USA
-81.08286634,38.02974928,3129,West Virginia,US,2021/11/29 17:23:09+00,38.02974928,-81.08286634,6771,,136,,Fayette,54019,"Fayette, West Virginia, US",15967.0801301703,,,84054019,USA
-80.85952723,38.9251277000001,3130,West Virginia,US,2021/11/29 17:23:09+00,38.9251277,-80.85952723,1458,,14,,Gilmer,54021,"Gilmer, West Virginia, US",18637.3513997188,,,84054021,USA
-79.19440518,39.1031481700001,3131,West Virginia,US,2021/11/29 17:23:09+00,39.10314817,-79.19440518,2422,,37,,Grant,54023,"Grant, West Virginia, US",20937.0677731674,,,84054023,USA
-80.4533588099999,37.9463652000001,3132,West Virginia,US,2021/11/29 17:23:09+00,37.9463652,-80.45335881,5230,,106,,Greenbrier,54025,"Greenbrier, West Virginia, US",15088.5696151405,,,84054025,USA
-78.6082647599999,39.3210355300001,3133,West Virginia,US,2021/11/29 17:23:09+00,39.32103553,-78.60826476,3641,,50,,Hampshire,54027,"Hampshire, West Virginia, US",15710.8953613808,,,84054027,USA
-80.5746160799999,40.5194385900001,3134,West Virginia,US,2021/11/29 17:23:09+00,40.51943859,-80.57461608,4574,,118,,Hancock,54029,"Hancock, West Virginia, US",15876.4317945158,,,84054029,USA
-78.85855301,39.0068317700001,3135,West Virginia,US,2021/11/29 17:23:09+00,39.00683177,-78.85855301,2693,,32,,Hardy,54031,"Hardy, West Virginia, US",19548.4901277584,,,84054031,USA
-80.37919577,39.2853852000001,3136,West Virginia,US,2021/11/29 17:23:09+00,39.2853852,-80.37919577,12221,,182,,Harrison,54033,"Harrison, West Virginia, US",18170.8695135007,,,84054033,USA
